author_name,author_last_name,author_first_names,author_orcid,author_isni,author_scopus_id,author_links,author_default_publishing_name,author_known_as_name,affl_start_date,affl_end_date,author_uuid,author_pureid,last_modified,affl_periods,org_names,org_uuids,org_pureids,faculty_name,faculty_uuid
"Westhuis, J.H.",Westhuis,J.H.,,0000000388526922,,,,,1997-05-01 12:00:00.0 | 2001-01-01 12:00:00.0,2000-12-31 12:00:00.0 | 2001-05-01 12:00:00.0,127a94d3-b6d7-4d3b-8c88-c720364f6f5b,3098130,2023-10-16 23:51:32.888,1/05/97 → 31/12/00 | 1/01/01 → 1/05/01,Applied Analysis | Mathematical Physics & Computional Mechanics,49152bc8-4cc2-4764-8807-25dd9a409dc9 | 5efbf597-36d8-4ae3-a4d5-0748a0a36377,2989421 | 2989729,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Westmijze, Mark",Westmijze,Mark,,0000000395288475,,,,,2009-05-15 12:00:00.0,2013-05-14 12:00:00.0,6eacdb5c-3e7e-4a01-a899-7cc037a12b48,3100062,2022-12-16 23:54:35.927,15/05/09 → 14/05/13,Computer Architecture Design and Test for Embedded Systems,e5d45067-054d-4406-b2f3-461d1cead95c,2989971,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wetterling, Joachim Martin",Wetterling,Joachim Martin,,,6504629301,,,,2000-07-01 12:00:00.0 | 2001-08-02 12:00:00.0 | 2006-01-01 12:00:00.0 | 2006-07-01 12:00:00.0 | 2007-01-01 12:00:00.0 | 2009-01-01 12:00:00.0 | 2012-01-01 12:00:00.0 | 2017-05-15 12:00:00.0,2001-08-02 12:00:00.0 | 2005-12-31 12:00:00.0 | 2006-06-30 12:00:00.0 | 2007-12-31 12:00:00.0 | 2011-12-31 12:00:00.0 | 2014-12-31 12:00:00.0 | 2017-05-17 12:27:36.194 | 2018-12-31 21:00:10.159,18c9c824-5a17-4320-a1c2-61b9bccb7915,3082930,2022-12-15 00:40:47.957,1/07/00 → 31/12/05 | 1/07/00 → 31/12/14 | 1/07/00 → 31/12/05 | 2/08/01 → 2/08/01 | 1/01/06 → 30/06/06 | 1/07/06 → 31/12/07 | 1/01/07 → 17/05/17 | 1/01/09 → 31/12/11 | 1/01/12 → 31/12/14 | 15/05/17 → 31/12/18,INF-Centre for Telematics and Information Techn.,5cf835d5-c525-42f7-b152-1a1a7d7b3b14 | 6e33c29b-66e3-4ff4-8b18-7cf78e659b74 | 70e930b0-b096-4656-a02d-22a43d3a5d4c | 8020cc31-1b1b-4ebb-a064-21e26870d8a9 | a7c3da6a-5909-4951-9663-57be487c47f9 | c8a8b5b4-1de7-4e93-9c68-a13b53cfc219 | f825a92d-6e98-43b8-b337-c2b87b77c19d | f8d0546c-0c51-45e0-8196-d5407c88c98e,2986935 | 2987078 | 2987155 | 2987166 | 2987232 | 2987265 | 2988981 | 2989531,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wetterling, Wolfgang",Wetterling,Wolfgang,,0000000110819587,,,,,1968-11-01 12:00:00.0,1994-01-22 12:00:00.0,5bab39b2-69b9-47bc-ab9e-47ce6168f3ed,3076900,2022-12-15 00:39:37.214,1/11/68 → 22/01/94,Fundamentele Analyse,71e331f7-29c7-4181-8e24-b2f20a04e646,2989564,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Weusthof, Marcel H.H.",Weusthof,Marcel H.H.,,000000038734430X,,,,,1990-01-01 12:00:00.0 | 1990-02-01 12:00:00.0 | 2006-01-01 12:00:00.0 | 2007-01-01 12:00:00.0 | 2018-01-01 12:00:00.0 | 2021-07-01 12:00:00.0,1990-01-01 12:00:00.0 | 2005-12-31 12:00:00.0 | 2017-05-17 12:19:11.025 | 2021-12-06 21:30:06.372,4b73e957-8f3b-4ace-8ce5-d049d6c87c8b,3115116,2024-03-31 23:56:26.644,1/01/90 → 1/01/90 | 1/02/90 → 31/12/05 | 1/01/06 → 17/05/17 | 1/01/07 → 6/12/21 | 1/01/18 → … | 1/07/21 → …,Biomedical Signals and Systems | CAES Testable design and testing of microsystems | Computer Architecture Design and Test for Embedded Systems | Semiconductor Components,00ae3f7b-e36e-4db2-a8b9-b89a590370f9 | 513596a7-ef31-4ba1-b801-1ac9cf83453e | 6d785e70-4965-4636-9bdf-621c81222d74 | ca36d7a1-e06d-4124-b41c-a7d897daf0c0 | e5d45067-054d-4406-b2f3-461d1cead95c,2989641 | 2989784 | 2989971 | 163007260 | 247291859,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4 | e5bc997a-e26d-4329-a245-53fd922b32b4
"Weustink, P.B.T.",Weustink,P.B.T.,,,,,,,1995-09-01 12:00:00.0,1998-09-01 12:00:00.0,f5746ab1-81e1-4c7c-8054-f01f3313e109,3110013,2022-12-15 00:45:50.697,1/09/95 → 1/09/98,Robotics and Mechatronics,8e72ef27-5382-4352-b151-27e6826edc76,2989795,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wever, Jordy",Wever,Jordy,,,,,,,2024-01-15 12:00:00.0,,dc9b04c3-45da-42b0-99f8-c2bc81cf5148,348858367,2024-01-15 21:31:07.25,15/01/24 → …,Nanolab,8ead9fa0-ad35-46ca-b905-bcc628cbe684,163007118,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4
"Wevers, L.",Wevers,L.,,0000000419527478,,,,"Wevers, Lesley",2012-09-15 12:00:00.0,2016-09-14 12:00:00.0,5f2f5ad3-d22b-42a3-be03-f9e89bf286c7,3091000,2022-12-20 23:50:53.937,15/09/12 → 14/09/16,Formal Methods and Tools,bb7c0a70-cbd4-46d9-9496-2156b82d4fbb,2989905,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wewerinke, P.H.",Wewerinke,P.H.,,0000000394333924,,,,,1985-08-01 12:00:00.0,1999-11-01 12:00:00.0,3a436671-356d-4ceb-8c78-ef9a19f0c57d,3078067,2023-11-17 00:01:03.742,1/08/85 → 1/11/99,"Systeem-, Signaal- en Besturingstheorie",8773a526-c44b-4cac-a0f4-631c770b22f8,2989278,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wibisono, Muhammad Ammar",Wibisono,Muhammad Ammar,,,,,,,2019-04-01 12:00:00.0 | 2020-01-01 12:00:00.0 | 2022-04-01 12:00:00.0,2020-03-02 21:00:28.496 | 2021-03-31 21:30:07.457 | 2022-10-31 12:00:00.0 | 2022-10-31 21:30:23.917,84ae3b07-6346-4e63-a493-12dbd5cd530e,101808171,2024-01-28 00:01:45.391,1/04/19 → 2/03/20 | 1/04/19 → 31/10/22 | 1/04/19 → 31/03/21 | 1/01/20 → 31/03/21 | 1/04/22 → 31/10/22,Power Electronics | Telecommunication Engineering,29503759-c2d2-4862-b5b3-722765a6d799 | 62457ca7-5df3-4cd5-8484-6b4f7426a4bf | a3f01a48-83b6-4c7a-813e-d968af7032c0,163006854 | 163006885 | 247291780,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4
"Widdershoven, Cas",Widdershoven,Cas,,,,,,,2024-02-15 12:00:00.0,2024-03-17 21:30:05.527,648326a9-a447-4fbf-8b8d-9b3ad49c98e0,353780823,2024-03-17 21:30:05.589,15/02/24 → 17/03/24,Formal Methods and Tools,132c3fe4-9874-4c25-a1eb-3c1df9497f43,163006909,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4
"Widya, I.A.",Widya,I.A.,,0000000397205151,,,,"Widya, Ing A.",1989-04-16 12:00:00.0 | 2001-01-01 12:00:00.0 | 2005-01-01 12:00:00.0 | 2007-08-01 12:00:00.0,1998-01-01 12:00:00.0 | 2004-12-31 12:00:00.0 | 2007-07-31 12:00:00.0 | 2014-07-31 00:00:00.0,b5986a74-2758-47a8-b6fd-1b4666ae8552,3050423,2024-01-01 23:53:32.939,16/04/89 → 1/01/98 | 1/01/01 → 31/12/04 | 1/01/05 → 31/07/07 | 1/08/07 → 31/07/14,Applicatie-Protocol Systemen (APS) | Architecture and Services of Network Applications (ASNA) | Biomedical Signals and Systems | Tele-informatica en Open Systemen (Informatica),253a6a04-30e3-4eb5-81bb-4975d5bdf4b7 | 2f731de9-7d2c-4959-9abb-65a8d20c7841 | d3a5c82a-e269-4930-87f3-b5b51254c09c | f0af0ee6-8d85-45d1-b9db-514b6b750197,2989234 | 2989674 | 2989718 | 2989740,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wiedemair, Justyna",Wiedemair,Justyna,,0000000395375552,,https://www.linkedin.com/in/justyna-wiedemair-37145243/,,,2009-11-09 12:00:00.0,2011-11-08 12:00:00.0,8e87e64f-1c96-4355-b2e7-216623aa506a,3019189,2024-04-02 23:55:17.349,9/11/09 → 8/11/11,Biomedical and Environmental Sensorsystems,e2b725df-c44b-4d81-b28c-d06b5a18ecf6,2989663,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wiegerink, Remco J.",Wiegerink,Remco J.,0000-0001-5571-739X,0000000110845611,7004153695,,,,1988-06-01 12:00:00.0 | 1992-11-01 12:00:00.0 | 1995-05-01 12:00:00.0 | 1999-07-01 12:00:00.0 | 2003-04-01 12:00:00.0 | 2016-01-01 12:00:00.0 | 2018-01-01 12:00:00.0 | 2021-07-01 12:00:00.0,1992-11-01 12:00:00.0 | 1995-05-01 12:00:00.0 | 1999-07-01 12:00:00.0 | 2003-03-31 12:00:00.0 | 2015-12-31 12:00:00.0 | 2018-01-01 21:00:44.875 | 2021-11-29 21:30:27.81,afb5d13c-7273-4479-9506-c0d4006d30f3,3083026,2024-04-15 23:57:30.697,1/06/88 → 1/11/92 | 1/11/92 → 1/05/95 | 1/05/95 → 1/07/99 | 1/07/99 → 31/03/03 | 1/04/03 → 31/12/15 | 1/01/16 → 1/01/18 | 1/01/18 → 29/11/21 | 1/01/18 → … | 1/07/21 → …,Integrated Circuit Design | Integrated Devices and Systems | Micro Sensors and Systems,163069a8-7fef-4af7-b207-69559c1f9511 | 1d2a10b1-4161-46f4-93cd-57264ddc3972 | 52df0e20-7079-4f1f-9d05-4410ab8f0953 | 72e6492f-d9ef-4e6b-81fc-3e57907fc439 | 782e85bd-7aee-48d6-b4ce-b7fd67aa0db8 | dfab396d-ac7e-4a99-8bb6-d075cd0febb5,2987584 | 2989157 | 2989839 | 2989872 | 163007251 | 247291733,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4 | e5bc997a-e26d-4329-a245-53fd922b32b4
"Wienen, Hans Christian Augustijn",Wienen,Hans Christian Augustijn,0000-0001-9257-4367,0000000503729566,57203096840,,"Wienen, Hans",,2015-01-01 12:00:00.0 | 2018-01-01 12:00:00.0 | 2020-01-01 12:00:00.0 | 2024-01-01 12:00:00.0,2020-02-28 21:00:16.219 | 2020-12-31 12:00:00.0 | 2021-01-01 12:00:00.0,13e34ae1-fa3e-4efb-a80e-18195f9a16dc,3041912,2024-01-01 21:31:35.319,1/01/15 → 28/02/20 | 1/01/18 → 1/01/21 | 1/01/18 → … | 1/01/20 → 31/12/20 | 1/01/20 → 28/02/20 | 1/01/24 → …,"Semantics, Cybersecurity & Services",29503759-c2d2-4862-b5b3-722765a6d799 | cdb7b4ee-0008-4204-909a-fb8b2ab11498,163007085 | 247291780,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4
"Wienk, Gerhardus J.M.",Wienk,Gerhardus J.M.,,0000000393708667,,,,"Wienk, Gerard J.M.",2001-07-01 12:00:00.0 | 2018-01-01 12:00:00.0 | 2021-07-01 12:00:00.0,2021-11-29 21:30:40.598 | 2022-02-15 21:30:02.721,b2d6d9be-ec91-4606-9249-7229efcb52cc,3097855,2024-03-29 23:54:45.442,1/07/01 → 29/11/21 | 1/01/18 → 15/02/22 | 1/07/21 → 15/02/22,Integrated Circuit Design,163069a8-7fef-4af7-b207-69559c1f9511 | 732f8b2f-b12c-4f5a-a8d1-75c01768c3f5,163006920 | 247291733,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4
"Wierbosch, Mark",Wierbosch,Mark,,,,,,,2015-05-01 12:00:00.0,2015-12-31 00:00:00.0,93f0f068-fe94-49e5-8c76-e855dfc01432,3077716,2022-12-15 00:39:47.376,1/05/15 → 31/12/15,Design and Analysis of Communication Systems,f7c2017e-dfde-4f5d-8260-b534709a6607,2989938,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wieringa, Paul Andrew",Wieringa,Paul Andrew,0000-0002-3290-5125,0000000396509997,,https://www.linkedin.com/in/paul-wieringa-a066b764/,,"Wieringa, Paul A.",2008-08-01 12:00:00.0 | 2014-04-24 12:00:00.0 | 2014-05-15 12:00:00.0,2009-07-31 12:00:00.0 | 2014-04-24 12:00:00.0 | 2014-08-14 12:00:00.0,83949193-9079-4182-8dc1-6da24c477abe,3019060,2024-04-12 23:56:45.769,1/08/08 → 31/07/09 | 24/04/14 → 24/04/14 | 15/05/14 → 14/08/14,Biomedical Signals and Systems,2f731de9-7d2c-4959-9abb-65a8d20c7841 | c16a2c91-a062-48af-b249-62be8aa3a52d,2987342 | 2989674,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wieringa, Roel",Wieringa,Roel,,0000000082421941,,,,"Wieringa, Roel J.",1998-02-01 12:00:00.0 | 2001-01-02 12:00:00.0 | 2013-07-01 12:00:00.0 | 2018-07-28 12:00:00.0 | 2019-02-01 12:00:00.0 | 2022-12-01 12:00:00.0,2001-01-01 12:00:00.0 | 2013-06-30 12:00:00.0 | 2018-07-27 21:00:05.111 | 2019-01-31 21:00:16.393 | 2019-05-31 12:00:00.0 | 2020-05-19 21:00:08.074,b8debb33-76d8-477a-9c8f-44e0d3b09000,269432531,2024-04-15 23:50:59.786,1/02/98 → 1/01/01 | 2/01/01 → 30/06/13 | 2/01/01 → 30/06/13 | 1/07/13 → 27/07/18 | 1/07/13 → 27/07/18 | 28/07/18 → 19/05/20 | 28/07/18 → 31/01/19 | 1/02/19 → 31/05/19 | 1/12/22 → …,"Informatiesystemengroep | Information Systems (IS) | Semantics, Cybersecurity & Services | Services, Cybersecurity & Safety",3dce231d-2ed4-4a1d-b683-99c9d9f3fc19 | 7c20efe8-8c01-43c6-9e47-68b3fec1f2cb | bc931183-756b-4f92-81d8-006bda6677ce | cdb7b4ee-0008-4204-909a-fb8b2ab11498,2989465 | 2989476 | 2989773 | 163007085,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4 | e5bc997a-e26d-4329-a245-53fd922b32b4
"Wiertz, Remy W.F.",Wiertz,Remy W.F.,,0000000395444861,,,,,2001-01-01 12:00:00.0 | 2004-06-01 12:00:00.0,2004-05-31 12:00:00.0 | 2009-11-30 12:00:00.0,0c180391-2355-4344-b014-16fc9e16eabf,3125803,2024-01-02 23:51:22.011,1/01/01 → 31/05/04 | 1/06/04 → 30/11/09,Biomedical Signals and Systems,2f731de9-7d2c-4959-9abb-65a8d20c7841 | 8c5541f9-c61f-4426-90cd-da39ff926a78,2985505 | 2989674,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wierzba, Alexander",Wierzba,Alexander,,,,,"Wierzba, Alexander A.","Wierzba, Alexander A.",2021-06-15 12:00:00.0 | 2023-06-01 12:00:00.0,2022-01-03 21:32:24.362,a85ac44d-d8ff-4b96-9f56-a7d4a0b38077,255636018,2023-11-28 20:20:22.406,15/06/21 → 3/01/22 | 1/06/23 → …,Hybrid Systems | Mathematical Systems Theory,0d40c932-a7e1-4fe3-b39b-4cbacc7b9046 | b7d75151-950a-4287-8f2f-d7c63ecfda20,163006745 | 274958501,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4
"Wiesner, David",Wiesner,David,,,,,,,2021-09-01 12:00:00.0,2021-11-30 21:30:07.752,6c4d47b4-c1b3-4a1d-b31b-5919cc7cac4f,265166234,2024-03-31 00:04:35.306,1/09/21 → 30/11/21,Applied Analysis,5be5371d-266f-47cd-92b4-161c252a41ca,163007229,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4
"Wigchering, Rient",Wigchering,Rient,,,,,,,2021-05-01 12:00:00.0,2021-08-31 21:30:01.824,dad4537c-653a-4141-ad2f-fe928f107e65,254435210,2022-12-15 01:02:36.837,1/05/21 → 31/08/21 | 1/05/21 → 31/08/21,Integrated Devices and Systems,163069a8-7fef-4af7-b207-69559c1f9511 | 52df0e20-7079-4f1f-9d05-4410ab8f0953,163007251 | 247291733,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4
"Wiggers, Frank Bert",Wiggers,Frank Bert,0000-0001-9872-408X,0000000436384392,56193299200,https://www.linkedin.com/in/frankwiggers/,,"Wiggers, Frank B.",2013-04-22 12:00:00.0,2019-01-31 21:00:05.778,390c2d74-b614-4a3d-86da-b027c78f1d35,3079901,2024-04-02 23:59:52.54,22/04/13 → 31/01/19,Nano Electronics,a2600ff4-8bf8-433f-aeb3-5f1e0a3aefba,2989828,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wiggers, M.H.",Wiggers,M.H.,,0000000391557826,,,,,2005-01-01 12:00:00.0 | 2010-02-01 12:00:00.0,2009-03-31 12:00:00.0 | 2011-01-31 12:00:00.0,e6de41a4-7a47-455f-9ee1-f5ea72aef836,3044882,2024-02-06 23:54:27.408,1/01/05 → 31/03/09 | 1/02/10 → 31/01/11,Computer Architecture Design and Test for Embedded Systems,e5d45067-054d-4406-b2f3-461d1cead95c,2989971,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wijaya, Andreas Parama",Wijaya,Andreas Parama,,0000000452522927,56419704800,https://www.researchgate.net/profile/Andreas-Wijaya,,,2013-04-01 12:00:00.0 | 2017-03-01 12:00:00.0,2013-06-30 12:00:00.0 | 2018-01-31 21:01:35.427,6e6267a5-7c26-441b-92fd-ecf1417f24b2,3114792,2024-04-13 23:53:02.563,1/04/13 → 30/06/13 | 1/03/17 → 31/01/18,Applied Analysis,49152bc8-4cc2-4764-8807-25dd9a409dc9,2989729,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wijbrans, K.C.J.",Wijbrans,K.C.J.,,0000000393075417,,,,,2001-08-02 12:00:00.0,2001-08-02 12:00:00.0,15a7df37-a454-4da6-86f6-f4d406f10ec7,3043814,2023-09-10 23:54:35.227,2/08/01 → 2/08/01,Robotics and Mechatronics,8e72ef27-5382-4352-b151-27e6826edc76,2989795,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wijbrans, R.A.",Wijbrans,R.A.,,,,,"Wijbrans, Rokus A.",,1992-02-01 12:00:00.0,1994-02-01 12:00:00.0,81480d52-bae6-42a6-948c-169c0041ce4f,3049036,2024-02-22 23:52:44.668,1/02/92 → 1/02/94,Integrated Optical MicroSystems (IOMS),2d0d0d34-e96c-4050-ba43-711bed2901a2,2989454,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wijburg, R.C.M.",Wijburg,R.C.M.,,0000000389013280,,,,,2001-08-02 12:00:00.0,2001-08-02 12:00:00.0,8e7963be-8a28-431a-9ff1-b8b536cbac8b,3043706,2023-10-09 23:55:50.527,2/08/01 → 2/08/01,Semiconductor Components,00ae3f7b-e36e-4db2-a8b9-b89a590370f9,2989784,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wijers, Christianus M.J.",Wijers,Christianus M.J.,,,,,,,1982-10-01 12:00:00.0 | 1997-10-01 12:00:00.0 | 2001-01-01 12:00:00.0 | 2015-12-01 12:00:00.0,1997-09-30 12:00:00.0 | 2000-12-31 12:00:00.0 | 2005-03-31 12:00:00.0 | 2018-08-31 12:00:00.0,5d6f92d1-0bcf-4596-8b28-69c17e8988f7,3123435,2024-04-03 23:58:31.64,1/10/82 → 30/09/97 | 1/10/97 → 31/12/00 | 1/01/01 → 31/03/05 | 1/12/15 → 31/08/18,Multiscale Modeling and Simulation,8d578412-a60f-4b53-b00e-3e1f9f286ceb | b5dea0c6-48bb-4f9a-ab10-3a3572543fc4 | d89155d2-354e-4263-bb94-e9be52f54ab2 | e397a967-78e6-4f8a-823c-02a19f36d19c,2987441 | 2987661 | 2987782 | 2989850,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wijesundara Ranasinghe Appuhamilage, Anuradha Chathuranga Ranasinghe",Wijesundara Ranasinghe Appuhamilage,Anuradha Chathuranga Ranasinghe,,000000050285017X,,,,"Ranasinghe, Anuradha C.",2018-02-01 12:00:00.0 | 2022-04-01 12:00:00.0,2022-01-31 21:30:07.058 | 2022-07-20 21:30:08.773,7755bffd-efcb-4b33-b022-0e2488ecd7e8,22914184,2024-01-23 23:54:51.791,1/02/18 → 31/01/22 | 1/02/18 → 31/01/22 | 1/02/18 → 20/07/22 | 1/04/22 → 20/07/22,Computer Architecture Design and Test for Embedded Systems,29503759-c2d2-4862-b5b3-722765a6d799 | 450289e4-d268-472d-a597-f71c30576f9a,163006798 | 247291780,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4
"Wijlens, Kim Alida Elise",Wijlens,Kim Alida Elise,0000-0001-8542-5494,0000000511708327,,,,"Wijlens, Kim A.E.",2020-06-01 12:00:00.0 | 2023-06-01 12:00:00.0,2021-05-31 21:30:02.947,794037b7-3150-402c-9503-8b8bb0bbe4e9,196091377,2023-12-29 23:56:30.069,1/06/20 → 31/05/21 | 1/06/20 → 31/05/21 | 1/06/20 → … | 1/06/23 → …,Biomedical Signals and Systems,513596a7-ef31-4ba1-b801-1ac9cf83453e | ca36d7a1-e06d-4124-b41c-a7d897daf0c0,163007260 | 247291859,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4
"Wijn, Robert Raimond",Wijn,Robert Raimond,,,,,,,1998-09-01 12:00:00.0 | 2008-12-01 12:00:00.0 | 2016-01-01 12:00:00.0 | 2018-01-01 12:00:00.0 | 2021-07-01 12:00:00.0,2004-07-31 12:00:00.0 | 2017-10-12 21:02:26.677 | 2021-12-07 21:30:09.088 | 2022-08-12 21:30:02.059,7327fed6-d466-4b19-9538-4efd8ac93677,3060611,2024-04-09 23:54:27.015,1/09/98 → 31/07/04 | 1/12/08 → 7/12/21 | 1/01/16 → 12/10/17 | 1/01/18 → 12/08/22 | 1/07/21 → 12/08/22,Cleanroom | Integrated Optical MicroSystems (IOMS) | Nanolab,163069a8-7fef-4af7-b207-69559c1f9511 | 2d0d0d34-e96c-4050-ba43-711bed2901a2 | 8ead9fa0-ad35-46ca-b905-bcc628cbe684 | a31e8d1e-8931-4def-9677-e86b340f860a,2989454 | 2989817 | 163007118 | 247291733,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4 | e5bc997a-e26d-4329-a245-53fd922b32b4
"Wijnands, F.H.G.M.",Wijnands,F.H.G.M.,,0000000356771907,,,,,1993-01-01 12:00:00.0,1995-01-01 12:00:00.0,317f8427-c55a-4876-8b3a-6d02de886ef9,3037250,2023-05-02 23:56:17.248,1/01/93 → 1/01/95,Integrated Optical MicroSystems (IOMS),2d0d0d34-e96c-4050-ba43-711bed2901a2,2989454,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wijnperle, Daniël",Wijnperle,Daniël,,0000000391156344,,,,,2006-03-06 12:00:00.0 | 2010-03-01 12:00:00.0 | 2018-01-01 12:00:00.0 | 2021-09-01 12:00:00.0,2010-02-28 12:00:00.0 | 2021-08-31 21:30:16.055 | 2021-11-29 21:31:38.374,f9f04f29-2682-46c8-9c68-ed8f933c5342,3140831,2024-04-03 23:59:27.663,6/03/06 → 28/02/10 | 1/03/10 → 31/08/21 | 1/01/18 → 31/08/21 | 1/01/18 → … | 1/09/21 → 29/11/21 | 1/09/21 → …,Biomedical and Environmental Sensorsystems,163069a8-7fef-4af7-b207-69559c1f9511 | 8903b5b4-05cb-4cb4-8a1b-294e7b03adf8 | aa7700ff-e9d0-4109-950a-559a9c313be9 | e2b725df-c44b-4d81-b28c-d06b5a18ecf6,2987804 | 2989663 | 163006973 | 247291733,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4 | e5bc997a-e26d-4329-a245-53fd922b32b4
"Wijnstra, P.J.",Wijnstra,P.J.,,,,,,,2001-08-02 12:00:00.0 | 2001-12-12 12:00:00.0,2001-12-12 12:00:00.0 | 2017-05-17 12:29:54.579,30bd6aaa-f1b9-4794-95cd-ed1745202e88,3106878,2023-10-05 23:55:23.087,2/08/01 → 17/05/17 | 12/12/01 → 12/12/01,Measurement and Instrumentation (MI),8c5541f9-c61f-4426-90cd-da39ff926a78 | 996430df-f3f2-4021-87f0-27e238f3c930,2985505 | 2989399,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wijsman, J.L.P",Wijsman,J.L.P,,0000000394054570,,,,,2010-04-01 12:00:00.0 | 2010-08-01 12:00:00.0,2010-07-31 12:00:00.0 | 2014-07-31 12:00:00.0,1930a926-4412-482d-8d14-85bd599b8745,3033261,2024-04-15 23:51:01.022,1/04/10 → 31/07/10 | 1/08/10 → 31/07/14,Biomedical Signals and Systems,2f731de9-7d2c-4959-9abb-65a8d20c7841,2989674,"Faculty of Electrical Engineering, Mathematics and Computer Science",e5bc997a-e26d-4329-a245-53fd922b32b4
"Wijsman, Paulus Johannes Maria",Wijsman,Paulus Johannes Maria,0000-0001-6929-9061,0000000503544510,,https://www.linkedin.com/in/paul-wijsman-b06220157/,,"Wijsman, Paul J.M.",2018-01-01 12:00:00.0 | 2019-02-01 12:00:00.0 | 2020-01-01 12:00:00.0,2019-02-14 21:00:03.878 | 2020-12-31 12:00:00.0 | 2021-01-01 12:00:00.0 | 2022-12-19 21:30:02.035,c132ce44-b655-4ed7-bb7f-e17eec4ca3d7,24846782,2024-02-09 23:56:51.364,1/01/18 → 14/02/19 | 1/02/19 → 1/01/21 | 1/02/19 → 19/12/22 | 1/02/19 → 31/12/20 | 1/01/20 → 19/12/22,Robotics and Mechatronics,1ef24e54-8a53-4b6b-affb-2417ac4616f3 | 29503759-c2d2-4862-b5b3-722765a6d799 | 8e72ef27-5382-4352-b151-27e6826edc76,2989795 | 163007152 | 247291780,"Faculty of Electrical Engineering, Mathematics and Computer Science",9bf432ae-a131-425b-9893-a9c683a565f4 | e5bc997a-e26d-4329-a245-53fd922b32b4
